,New York,California,Hawaii,Massachusetts,Virginia,New Hampshire
52,0.10794938777532813,0.16450605677134392,1.1300456538444152,0.4932895930549468,0.0351472476366112,0.4412702405143446
53,0.10280894073840773,0.1569134695357434,0.1412557067305519,0.3627129360698138,0.0351472476366112,0.5148152806000688
54,0.09766849370148735,0.1391974326526756,0.1412557067305519,0.5803406977117022,0.0351472476366112,0.2941801603428964
55,0.08224715259072618,0.10882708371027366,0.07062785336527595,0.43525552328377665,0.011715749212203733,0.2206351202571723
56,0.07196625851688541,0.10376535888654001,0.1412557067305519,0.3336959011842287,0.05857874606101866,0.0735450400857241
57,0.05654491740612426,0.12907398300520828,0.07062785336527595,0.3191873837414361,0.12887324133424108,0.1470900801714482
58,0.03598312925844271,0.07592587235600487,0.07062785336527595,0.261153313970266,0.04686299684881493,0.0735450400857241
59,0.08224715259072618,0.05314811064920341,0.07062785336527595,0.23213627908468082,0.023431498424407466,0.1470900801714482
60,0.03598312925844271,0.05567897306107024,0.07062785336527595,0.2466447965274734,0.011715749212203733,0.2206351202571723
61,0.020561788147681545,0.03037034894240195,0.07062785336527595,0.21762776164188832,0.011715749212203733,0.0735450400857241
62,0.020561788147681545,0.037962936178002435,0.07062785336527595,0.17410220931351064,0.011715749212203733,0.0735450400857241
63,0.0771067055538058,0.03290121135426878,0.07062785336527595,0.07254258721396277,0.011715749212203733,0.0735450400857241
64,0.03598312925844271,0.02277776170680146,0.0,0.07254258721396277,0.011715749212203733,0.0735450400857241
65,0.04112357629536309,0.017716036883067804,0.1412557067305519,0.08705110465675532,0.011715749212203733,0.1470900801714482
66,0.03084268222152232,0.025308624118668292,0.07062785336527595,0.08705110465675532,0.011715749212203733,0.0735450400857241
67,0.02570223518460193,0.020246899294934635,0.07062785336527595,0.058034069771170205,0.011715749212203733,0.1470900801714482
68,0.020561788147681545,0.010123449647467317,0.07062785336527595,0.07254258721396277,0.011715749212203733,0.1470900801714482
69,0.01542134111076116,0.012654312059334146,0.07062785336527595,0.058034069771170205,0.011715749212203733,0.0735450400857241
